ACTION	SPLIT	PDB_ID	DIRECTORY
CREATED	train	1EKD	/storage9920/home/tinghao.xia/Data/train/1ekd
CREATED	train	1ELH	/storage9920/home/tinghao.xia/Data/train/1elh
CREATED	train	1ESH	/storage9920/home/tinghao.xia/Data/train/1esh
CREATED	train	1ESY	/storage9920/home/tinghao.xia/Data/train/1esy
CREATED	train	1ET4	/storage9920/home/tinghao.xia/Data/train/1et4
CREATED	train	1EVV	/storage9920/home/tinghao.xia/Data/train/1evv
CREATED	train	1F1T	/storage9920/home/tinghao.xia/Data/train/1f1t
CREATED	train	1F27	/storage9920/home/tinghao.xia/Data/train/1f27
CREATED	train	1F5G	/storage9920/home/tinghao.xia/Data/train/1f5g
CREATED	train	1F5H	/storage9920/home/tinghao.xia/Data/train/1f5h
CREATED	train	1F5U	/storage9920/home/tinghao.xia/Data/train/1f5u
CREATED	train	1F6X	/storage9920/home/tinghao.xia/Data/train/1f6x
CREATED	train	1F6Z	/storage9920/home/tinghao.xia/Data/train/1f6z
CREATED	train	1F78	/storage9920/home/tinghao.xia/Data/train/1f78
CREATED	train	1F79	/storage9920/home/tinghao.xia/Data/train/1f79
CREATED	train	1F7F	/storage9920/home/tinghao.xia/Data/train/1f7f
CREATED	train	1F7G	/storage9920/home/tinghao.xia/Data/train/1f7g
CREATED	train	1F7H	/storage9920/home/tinghao.xia/Data/train/1f7h
CREATED	train	1F7I	/storage9920/home/tinghao.xia/Data/train/1f7i
CREATED	train	1F84	/storage9920/home/tinghao.xia/Data/train/1f84
CREATED	train	1F85	/storage9920/home/tinghao.xia/Data/train/1f85
CREATED	train	1F9L	/storage9920/home/tinghao.xia/Data/train/1f9l
CREATED	train	1FCW	/storage9920/home/tinghao.xia/Data/train/1fcw
CREATED	train	1FEQ	/storage9920/home/tinghao.xia/Data/train/1feq
CREATED	train	1FG0	/storage9920/home/tinghao.xia/Data/train/1fg0
CREATED	train	1FHK	/storage9920/home/tinghao.xia/Data/train/1fhk
CREATED	train	1FIR	/storage9920/home/tinghao.xia/Data/train/1fir
CREATED	train	1FL8	/storage9920/home/tinghao.xia/Data/train/1fl8
CREATED	train	1FMN	/storage9920/home/tinghao.xia/Data/train/1fmn
CREATED	train	1FOQ	/storage9920/home/tinghao.xia/Data/train/1foq
CREATED	train	1FQZ	/storage9920/home/tinghao.xia/Data/train/1fqz
CREATED	train	1FUF	/storage9920/home/tinghao.xia/Data/train/1fuf
CREATED	train	1FYO	/storage9920/home/tinghao.xia/Data/train/1fyo
CREATED	train	1FYP	/storage9920/home/tinghao.xia/Data/train/1fyp
CREATED	train	1G2J	/storage9920/home/tinghao.xia/Data/train/1g2j
CREATED	train	1G3A	/storage9920/home/tinghao.xia/Data/train/1g3a
CREATED	train	1GID	/storage9920/home/tinghao.xia/Data/train/1gid
CREATED	train	1GRZ	/storage9920/home/tinghao.xia/Data/train/1grz
CREATED	train	1GUC	/storage9920/home/tinghao.xia/Data/train/1guc
CREATED	train	1H0Q	/storage9920/home/tinghao.xia/Data/train/1h0q
CREATED	train	1H1K	/storage9920/home/tinghao.xia/Data/train/1h1k
CREATED	train	1HLX	/storage9920/home/tinghao.xia/Data/train/1hlx
CREATED	train	1HR2	/storage9920/home/tinghao.xia/Data/train/1hr2
CREATED	train	1HS1	/storage9920/home/tinghao.xia/Data/train/1hs1
CREATED	train	1HS2	/storage9920/home/tinghao.xia/Data/train/1hs2
CREATED	train	1HS3	/storage9920/home/tinghao.xia/Data/train/1hs3
CREATED	train	1HS4	/storage9920/home/tinghao.xia/Data/train/1hs4
CREATED	train	1HS8	/storage9920/home/tinghao.xia/Data/train/1hs8
CREATED	train	1HWQ	/storage9920/home/tinghao.xia/Data/train/1hwq
CREATED	train	1I3X	/storage9920/home/tinghao.xia/Data/train/1i3x
CREATED	train	1I3Y	/storage9920/home/tinghao.xia/Data/train/1i3y
CREATED	train	1I46	/storage9920/home/tinghao.xia/Data/train/1i46
CREATED	train	1I4B	/storage9920/home/tinghao.xia/Data/train/1i4b
CREATED	train	1I4C	/storage9920/home/tinghao.xia/Data/train/1i4c
CREATED	train	1I7J	/storage9920/home/tinghao.xia/Data/train/1i7j
CREATED	train	1I9K	/storage9920/home/tinghao.xia/Data/train/1i9k
CREATED	train	1I9V	/storage9920/home/tinghao.xia/Data/train/1i9v
CREATED	train	1I9X	/storage9920/home/tinghao.xia/Data/train/1i9x
CREATED	train	1IDV	/storage9920/home/tinghao.xia/Data/train/1idv
CREATED	train	1IE1	/storage9920/home/tinghao.xia/Data/train/1ie1
CREATED	train	1IE2	/storage9920/home/tinghao.xia/Data/train/1ie2
CREATED	train	1IK1	/storage9920/home/tinghao.xia/Data/train/1ik1
CREATED	train	1IK5	/storage9920/home/tinghao.xia/Data/train/1ik5
CREATED	train	1IKD	/storage9920/home/tinghao.xia/Data/train/1ikd
CREATED	train	1J4Y	/storage9920/home/tinghao.xia/Data/train/1j4y
CREATED	train	1J6S	/storage9920/home/tinghao.xia/Data/train/1j6s
CREATED	train	1J7T	/storage9920/home/tinghao.xia/Data/train/1j7t
CREATED	train	1J8G	/storage9920/home/tinghao.xia/Data/train/1j8g
CREATED	train	1J9H	/storage9920/home/tinghao.xia/Data/train/1j9h
CREATED	train	1JO7	/storage9920/home/tinghao.xia/Data/train/1jo7
CREATED	train	1JOX	/storage9920/home/tinghao.xia/Data/train/1jox
CREATED	train	1JP0	/storage9920/home/tinghao.xia/Data/train/1jp0
CREATED	train	1JTJ	/storage9920/home/tinghao.xia/Data/train/1jtj
CREATED	train	1JTW	/storage9920/home/tinghao.xia/Data/train/1jtw
CREATED	train	1JU1	/storage9920/home/tinghao.xia/Data/train/1ju1
CREATED	train	1JU7	/storage9920/home/tinghao.xia/Data/train/1ju7
CREATED	train	1JUR	/storage9920/home/tinghao.xia/Data/train/1jur
CREATED	train	1JWC	/storage9920/home/tinghao.xia/Data/train/1jwc
CREATED	train	1JZC	/storage9920/home/tinghao.xia/Data/train/1jzc
CREATED	train	1JZV	/storage9920/home/tinghao.xia/Data/train/1jzv
CREATED	train	1K2G	/storage9920/home/tinghao.xia/Data/train/1k2g
CREATED	train	1K4A	/storage9920/home/tinghao.xia/Data/train/1k4a
CREATED	train	1K4B	/storage9920/home/tinghao.xia/Data/train/1k4b
CREATED	train	1K5I	/storage9920/home/tinghao.xia/Data/train/1k5i
CREATED	train	1K6G	/storage9920/home/tinghao.xia/Data/train/1k6g
CREATED	train	1K6H	/storage9920/home/tinghao.xia/Data/train/1k6h
CREATED	train	1K8S	/storage9920/home/tinghao.xia/Data/train/1k8s
CREATED	train	1K9W	/storage9920/home/tinghao.xia/Data/train/1k9w
CREATED	train	1KAJ	/storage9920/home/tinghao.xia/Data/train/1kaj
CREATED	train	1KD3	/storage9920/home/tinghao.xia/Data/train/1kd3
CREATED	train	1KD4	/storage9920/home/tinghao.xia/Data/train/1kd4
CREATED	train	1KD5	/storage9920/home/tinghao.xia/Data/train/1kd5
CREATED	train	1KFO	/storage9920/home/tinghao.xia/Data/train/1kfo
CREATED	train	1KH6	/storage9920/home/tinghao.xia/Data/train/1kh6
CREATED	train	1KIS	/storage9920/home/tinghao.xia/Data/train/1kis
CREATED	train	1KKA	/storage9920/home/tinghao.xia/Data/train/1kka
CREATED	train	1KKS	/storage9920/home/tinghao.xia/Data/train/1kks
CREATED	train	1KOC	/storage9920/home/tinghao.xia/Data/train/1koc
CREATED	train	1KOD	/storage9920/home/tinghao.xia/Data/train/1kod
CREATED	train	1KOS	/storage9920/home/tinghao.xia/Data/train/1kos
CREATED	train	1KP7	/storage9920/home/tinghao.xia/Data/train/1kp7
CREATED	train	1KPD	/storage9920/home/tinghao.xia/Data/train/1kpd
CREATED	train	1KPY	/storage9920/home/tinghao.xia/Data/train/1kpy
CREATED	train	1KPZ	/storage9920/home/tinghao.xia/Data/train/1kpz
CREATED	train	1KXK	/storage9920/home/tinghao.xia/Data/train/1kxk
CREATED	train	1L1W	/storage9920/home/tinghao.xia/Data/train/1l1w
CREATED	train	1L2X	/storage9920/home/tinghao.xia/Data/train/1l2x
CREATED	train	1L3D	/storage9920/home/tinghao.xia/Data/train/1l3d
CREATED	train	1L3Z	/storage9920/home/tinghao.xia/Data/train/1l3z
CREATED	train	1L8V	/storage9920/home/tinghao.xia/Data/train/1l8v
CREATED	train	1LC4	/storage9920/home/tinghao.xia/Data/train/1lc4
CREATED	train	1LC6	/storage9920/home/tinghao.xia/Data/train/1lc6
CREATED	train	1LDZ	/storage9920/home/tinghao.xia/Data/train/1ldz
CREATED	train	1LMV	/storage9920/home/tinghao.xia/Data/train/1lmv
CREATED	train	1LNT	/storage9920/home/tinghao.xia/Data/train/1lnt
CREATED	train	1LPW	/storage9920/home/tinghao.xia/Data/train/1lpw
CREATED	train	1LU3	/storage9920/home/tinghao.xia/Data/train/1lu3
CREATED	train	1LUU	/storage9920/home/tinghao.xia/Data/train/1luu
CREATED	train	1LUX	/storage9920/home/tinghao.xia/Data/train/1lux
CREATED	train	1LVJ	/storage9920/home/tinghao.xia/Data/train/1lvj
CREATED	train	1M5L	/storage9920/home/tinghao.xia/Data/train/1m5l
CREATED	train	1M82	/storage9920/home/tinghao.xia/Data/train/1m82
CREATED	train	1MDG	/storage9920/home/tinghao.xia/Data/train/1mdg
CREATED	train	1ME1	/storage9920/home/tinghao.xia/Data/train/1me1
CREATED	train	1MFJ	/storage9920/home/tinghao.xia/Data/train/1mfj
CREATED	train	1MFK	/storage9920/home/tinghao.xia/Data/train/1mfk
CREATED	train	1MFY	/storage9920/home/tinghao.xia/Data/train/1mfy
CREATED	train	1MHK	/storage9920/home/tinghao.xia/Data/train/1mhk
CREATED	train	1MIS	/storage9920/home/tinghao.xia/Data/train/1mis
CREATED	train	1MME	/storage9920/home/tinghao.xia/Data/train/1mme
CREATED	train	1MNX	/storage9920/home/tinghao.xia/Data/train/1mnx
CREATED	train	1MSY	/storage9920/home/tinghao.xia/Data/train/1msy
CREATED	train	1MT4	/storage9920/home/tinghao.xia/Data/train/1mt4
CREATED	train	1MUV	/storage9920/home/tinghao.xia/Data/train/1muv
CREATED	train	1MV1	/storage9920/home/tinghao.xia/Data/train/1mv1
CREATED	train	1MV2	/storage9920/home/tinghao.xia/Data/train/1mv2
CREATED	train	1MV6	/storage9920/home/tinghao.xia/Data/train/1mv6
CREATED	train	1MWG	/storage9920/home/tinghao.xia/Data/train/1mwg
CREATED	train	1MWL	/storage9920/home/tinghao.xia/Data/train/1mwl
CREATED	train	1MY9	/storage9920/home/tinghao.xia/Data/train/1my9
CREATED	train	1N53	/storage9920/home/tinghao.xia/Data/train/1n53
CREATED	train	1N66	/storage9920/home/tinghao.xia/Data/train/1n66
CREATED	train	1N8X	/storage9920/home/tinghao.xia/Data/train/1n8x
CREATED	train	1NA2	/storage9920/home/tinghao.xia/Data/train/1na2
CREATED	train	1NBK	/storage9920/home/tinghao.xia/Data/train/1nbk
CREATED	train	1NBR	/storage9920/home/tinghao.xia/Data/train/1nbr
CREATED	train	1NBS	/storage9920/home/tinghao.xia/Data/train/1nbs
CREATED	train	1NC0	/storage9920/home/tinghao.xia/Data/train/1nc0
CREATED	train	1NEM	/storage9920/home/tinghao.xia/Data/train/1nem
CREATED	train	1NJN	/storage9920/home/tinghao.xia/Data/train/1njn
CREATED	train	1NJO	/storage9920/home/tinghao.xia/Data/train/1njo
CREATED	train	1NLC	/storage9920/home/tinghao.xia/Data/train/1nlc
CREATED	train	1NTA	/storage9920/home/tinghao.xia/Data/train/1nta
CREATED	train	1NTB	/storage9920/home/tinghao.xia/Data/train/1ntb
CREATED	train	1NUJ	/storage9920/home/tinghao.xia/Data/train/1nuj
CREATED	train	1NUV	/storage9920/home/tinghao.xia/Data/train/1nuv
CREATED	train	1NYI	/storage9920/home/tinghao.xia/Data/train/1nyi
CREATED	train	1NZ1	/storage9920/home/tinghao.xia/Data/train/1nz1
CREATED	train	1O15	/storage9920/home/tinghao.xia/Data/train/1o15
CREATED	train	1O3Z	/storage9920/home/tinghao.xia/Data/train/1o3z
CREATED	train	1O9M	/storage9920/home/tinghao.xia/Data/train/1o9m
CREATED	train	1OQ0	/storage9920/home/tinghao.xia/Data/train/1oq0
CREATED	train	1OSU	/storage9920/home/tinghao.xia/Data/train/1osu
CREATED	train	1OSW	/storage9920/home/tinghao.xia/Data/train/1osw
CREATED	train	1OW9	/storage9920/home/tinghao.xia/Data/train/1ow9
CREATED	train	1P5M	/storage9920/home/tinghao.xia/Data/train/1p5m
CREATED	train	1P5N	/storage9920/home/tinghao.xia/Data/train/1p5n
CREATED	train	1P5O	/storage9920/home/tinghao.xia/Data/train/1p5o
CREATED	train	1P5P	/storage9920/home/tinghao.xia/Data/train/1p5p
CREATED	train	1P79	/storage9920/home/tinghao.xia/Data/train/1p79
CREATED	train	1P9X	/storage9920/home/tinghao.xia/Data/train/1p9x
CREATED	train	1PBL	/storage9920/home/tinghao.xia/Data/train/1pbl
CREATED	train	1PBM	/storage9920/home/tinghao.xia/Data/train/1pbm
CREATED	train	1PBR	/storage9920/home/tinghao.xia/Data/train/1pbr
CREATED	train	1PJY	/storage9920/home/tinghao.xia/Data/train/1pjy
CREATED	train	1Q29	/storage9920/home/tinghao.xia/Data/train/1q29
CREATED	train	1Q75	/storage9920/home/tinghao.xia/Data/train/1q75
CREATED	train	1Q8N	/storage9920/home/tinghao.xia/Data/train/1q8n
CREATED	train	1Q93	/storage9920/home/tinghao.xia/Data/train/1q93
CREATED	train	1Q96	/storage9920/home/tinghao.xia/Data/train/1q96
CREATED	train	1Q9A	/storage9920/home/tinghao.xia/Data/train/1q9a
CREATED	train	1QBP	/storage9920/home/tinghao.xia/Data/train/1qbp
CREATED	train	1QC0	/storage9920/home/tinghao.xia/Data/train/1qc0
CREATED	train	1QC8	/storage9920/home/tinghao.xia/Data/train/1qc8
CREATED	train	1QCU	/storage9920/home/tinghao.xia/Data/train/1qcu
CREATED	train	1QD3	/storage9920/home/tinghao.xia/Data/train/1qd3
CREATED	train	1QES	/storage9920/home/tinghao.xia/Data/train/1qes
CREATED	train	1QET	/storage9920/home/tinghao.xia/Data/train/1qet
CREATED	train	1QWA	/storage9920/home/tinghao.xia/Data/train/1qwa
CREATED	train	1QWB	/storage9920/home/tinghao.xia/Data/train/1qwb
CREATED	train	1QZA	/storage9920/home/tinghao.xia/Data/train/1qza
CREATED	train	1QZB	/storage9920/home/tinghao.xia/Data/train/1qzb
CREATED	train	1R2P	/storage9920/home/tinghao.xia/Data/train/1r2p
CREATED	train	1R3O	/storage9920/home/tinghao.xia/Data/train/1r3o
CREATED	train	1R4H	/storage9920/home/tinghao.xia/Data/train/1r4h
CREATED	train	1R7W	/storage9920/home/tinghao.xia/Data/train/1r7w
CREATED	train	1R7Z	/storage9920/home/tinghao.xia/Data/train/1r7z
CREATED	train	1RAU	/storage9920/home/tinghao.xia/Data/train/1rau
CREATED	train	1RAW	/storage9920/home/tinghao.xia/Data/train/1raw
CREATED	train	1RFR	/storage9920/home/tinghao.xia/Data/train/1rfr
CREATED	train	1RHT	/storage9920/home/tinghao.xia/Data/train/1rht
CREATED	train	1RMN	/storage9920/home/tinghao.xia/Data/train/1rmn
CREATED	train	1RNA	/storage9920/home/tinghao.xia/Data/train/1rna
CREATED	train	1RNG	/storage9920/home/tinghao.xia/Data/train/1rng
CREATED	train	1RNK	/storage9920/home/tinghao.xia/Data/train/1rnk
CREATED	train	1ROQ	/storage9920/home/tinghao.xia/Data/train/1roq
CREATED	train	1RRR	/storage9920/home/tinghao.xia/Data/train/1rrr
CREATED	train	1RXA	/storage9920/home/tinghao.xia/Data/train/1rxa
CREATED	train	1RXB	/storage9920/home/tinghao.xia/Data/train/1rxb
CREATED	train	1S2F	/storage9920/home/tinghao.xia/Data/train/1s2f
CREATED	train	1S34	/storage9920/home/tinghao.xia/Data/train/1s34
CREATED	train	1S9L	/storage9920/home/tinghao.xia/Data/train/1s9l
CREATED	train	1S9S	/storage9920/home/tinghao.xia/Data/train/1s9s
CREATED	train	1SA9	/storage9920/home/tinghao.xia/Data/train/1sa9
CREATED	train	1SAQ	/storage9920/home/tinghao.xia/Data/train/1saq
CREATED	train	1SCL	/storage9920/home/tinghao.xia/Data/train/1scl
CREATED	train	1SDR	/storage9920/home/tinghao.xia/Data/train/1sdr
CREATED	train	1SLO	/storage9920/home/tinghao.xia/Data/train/1slo
CREATED	train	1SLP	/storage9920/home/tinghao.xia/Data/train/1slp
CREATED	train	1SY4	/storage9920/home/tinghao.xia/Data/train/1sy4
CREATED	train	1SYZ	/storage9920/home/tinghao.xia/Data/train/1syz
CREATED	train	1SZY	/storage9920/home/tinghao.xia/Data/train/1szy
CREATED	train	1T0D	/storage9920/home/tinghao.xia/Data/train/1t0d
CREATED	train	1T0E	/storage9920/home/tinghao.xia/Data/train/1t0e
CREATED	train	1T1O	/storage9920/home/tinghao.xia/Data/train/1t1o
CREATED	train	1T28	/storage9920/home/tinghao.xia/Data/train/1t28
CREATED	train	1T4X	/storage9920/home/tinghao.xia/Data/train/1t4x
CREATED	train	1TBK	/storage9920/home/tinghao.xia/Data/train/1tbk
CREATED	train	1TFN	/storage9920/home/tinghao.xia/Data/train/1tfn
CREATED	train	1TJZ	/storage9920/home/tinghao.xia/Data/train/1tjz
CREATED	train	1TLR	/storage9920/home/tinghao.xia/Data/train/1tlr
CREATED	train	1TN1	/storage9920/home/tinghao.xia/Data/train/1tn1
CREATED	train	1TN2	/storage9920/home/tinghao.xia/Data/train/1tn2
CREATED	train	1TOB	/storage9920/home/tinghao.xia/Data/train/1tob
CREATED	train	1TRA	/storage9920/home/tinghao.xia/Data/train/1tra
CREATED	train	1TUT	/storage9920/home/tinghao.xia/Data/train/1tut
CREATED	train	1TXS	/storage9920/home/tinghao.xia/Data/train/1txs
CREATED	train	1U2A	/storage9920/home/tinghao.xia/Data/train/1u2a
CREATED	train	1U3K	/storage9920/home/tinghao.xia/Data/train/1u3k
CREATED	train	1U9S	/storage9920/home/tinghao.xia/Data/train/1u9s
CREATED	train	1UTS	/storage9920/home/tinghao.xia/Data/train/1uts
CREATED	train	1UUD	/storage9920/home/tinghao.xia/Data/train/1uud
CREATED	train	1UUI	/storage9920/home/tinghao.xia/Data/train/1uui
CREATED	train	1UUU	/storage9920/home/tinghao.xia/Data/train/1uuu
CREATED	train	1VOP	/storage9920/home/tinghao.xia/Data/train/1vop
CREATED	train	1VTQ	/storage9920/home/tinghao.xia/Data/train/1vtq
CREATED	train	1WKS	/storage9920/home/tinghao.xia/Data/train/1wks
CREATED	train	1WTS	/storage9920/home/tinghao.xia/Data/train/1wts
CREATED	train	1WTT	/storage9920/home/tinghao.xia/Data/train/1wtt
CREATED	train	1WVD	/storage9920/home/tinghao.xia/Data/train/1wvd
CREATED	train	1X8W	/storage9920/home/tinghao.xia/Data/train/1x8w
CREATED	train	1X9C	/storage9920/home/tinghao.xia/Data/train/1x9c
CREATED	train	1X9K	/storage9920/home/tinghao.xia/Data/train/1x9k
CREATED	train	1XHP	/storage9920/home/tinghao.xia/Data/train/1xhp
CREATED	train	1XJR	/storage9920/home/tinghao.xia/Data/train/1xjr
CREATED	train	1XP7	/storage9920/home/tinghao.xia/Data/train/1xp7
CREATED	train	1XPE	/storage9920/home/tinghao.xia/Data/train/1xpe
CREATED	train	1XPF	/storage9920/home/tinghao.xia/Data/train/1xpf
CREATED	train	1XSG	/storage9920/home/tinghao.xia/Data/train/1xsg
CREATED	train	1XSH	/storage9920/home/tinghao.xia/Data/train/1xsh
CREATED	train	1XST	/storage9920/home/tinghao.xia/Data/train/1xst
CREATED	train	1XSU	/storage9920/home/tinghao.xia/Data/train/1xsu
CREATED	train	1XV0	/storage9920/home/tinghao.xia/Data/train/1xv0
CREATED	train	1XV6	/storage9920/home/tinghao.xia/Data/train/1xv6
CREATED	train	1XWP	/storage9920/home/tinghao.xia/Data/train/1xwp
CREATED	train	1XWU	/storage9920/home/tinghao.xia/Data/train/1xwu
CREATED	train	1Y0Q	/storage9920/home/tinghao.xia/Data/train/1y0q
CREATED	train	1Y26	/storage9920/home/tinghao.xia/Data/train/1y26
CREATED	train	1Y27	/storage9920/home/tinghao.xia/Data/train/1y27
CREATED	train	1Y3O	/storage9920/home/tinghao.xia/Data/train/1y3o
CREATED	train	1Y3S	/storage9920/home/tinghao.xia/Data/train/1y3s
CREATED	train	1Y6S	/storage9920/home/tinghao.xia/Data/train/1y6s
CREATED	train	1Y6T	/storage9920/home/tinghao.xia/Data/train/1y6t
CREATED	train	1Y73	/storage9920/home/tinghao.xia/Data/train/1y73
CREATED	train	1Y90	/storage9920/home/tinghao.xia/Data/train/1y90
CREATED	train	1Y95	/storage9920/home/tinghao.xia/Data/train/1y95
CREATED	train	1Y99	/storage9920/home/tinghao.xia/Data/train/1y99
CREATED	train	1YFG	/storage9920/home/tinghao.xia/Data/train/1yfg
CREATED	train	1YFV	/storage9920/home/tinghao.xia/Data/train/1yfv
CREATED	train	1YG3	/storage9920/home/tinghao.xia/Data/train/1yg3
CREATED	train	1YG4	/storage9920/home/tinghao.xia/Data/train/1yg4
CREATED	train	1YKQ	/storage9920/home/tinghao.xia/Data/train/1ykq
CREATED	train	1YKV	/storage9920/home/tinghao.xia/Data/train/1ykv
CREATED	train	1YLG	/storage9920/home/tinghao.xia/Data/train/1ylg
CREATED	train	1YLS	/storage9920/home/tinghao.xia/Data/train/1yls
CREATED	train	1YMO	/storage9920/home/tinghao.xia/Data/train/1ymo
CREATED	train	1YN1	/storage9920/home/tinghao.xia/Data/train/1yn1
CREATED	train	1YN2	/storage9920/home/tinghao.xia/Data/train/1yn2
CREATED	train	1YNC	/storage9920/home/tinghao.xia/Data/train/1ync
CREATED	train	1YNE	/storage9920/home/tinghao.xia/Data/train/1yne
CREATED	train	1YNG	/storage9920/home/tinghao.xia/Data/train/1yng
CREATED	train	1YRJ	/storage9920/home/tinghao.xia/Data/train/1yrj
CREATED	train	1YSV	/storage9920/home/tinghao.xia/Data/train/1ysv
CREATED	train	1YXP	/storage9920/home/tinghao.xia/Data/train/1yxp
CREATED	train	1YY0	/storage9920/home/tinghao.xia/Data/train/1yy0
CREATED	train	1YZD	/storage9920/home/tinghao.xia/Data/train/1yzd
CREATED	train	1Z2J	/storage9920/home/tinghao.xia/Data/train/1z2j
CREATED	train	1Z30	/storage9920/home/tinghao.xia/Data/train/1z30
CREATED	train	1Z31	/storage9920/home/tinghao.xia/Data/train/1z31
CREATED	train	1Z43	/storage9920/home/tinghao.xia/Data/train/1z43
CREATED	train	1Z58	/storage9920/home/tinghao.xia/Data/train/1z58
CREATED	train	1Z79	/storage9920/home/tinghao.xia/Data/train/1z79
CREATED	train	1Z7F	/storage9920/home/tinghao.xia/Data/train/1z7f
CREATED	train	1ZC5	/storage9920/home/tinghao.xia/Data/train/1zc5
CREATED	train	1ZCI	/storage9920/home/tinghao.xia/Data/train/1zci
CREATED	train	1ZEV	/storage9920/home/tinghao.xia/Data/train/1zev
CREATED	train	1ZFT	/storage9920/home/tinghao.xia/Data/train/1zft
CREATED	train	1ZFV	/storage9920/home/tinghao.xia/Data/train/1zfv
CREATED	train	1ZFX	/storage9920/home/tinghao.xia/Data/train/1zfx
CREATED	train	1ZIF	/storage9920/home/tinghao.xia/Data/train/1zif
CREATED	train	1ZIG	/storage9920/home/tinghao.xia/Data/train/1zig
CREATED	train	1ZIH	/storage9920/home/tinghao.xia/Data/train/1zih
